device,ecommerce,event_name,event_previous_timestamp,event_timestamp,geo,items,traffic_source,user_first_touch_timestamp,user_id
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1593877022709483,1593877392189137,"{""city"":""Dallas"",""state"":""TX""}","[{""coupon"":null,""item_id"":""M_PREM_Q"",""item_name"":""Premium Queen Mattress"",""item_revenue_in_usd"":1795,""price_in_usd"":1795,""quantity"":1}]",google,1593876864129115,UA000000107361134
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877030039215,"{""city"":""Wauwatosa"",""state"":""WI""}",[],instagram,1593877030039215,UA000000107362582
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877451225284,"{""city"":""Modesto"",""state"":""CA""}",[],direct,1593877451225284,UA000000107366441
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878880669332,"{""city"":""El Paso"",""state"":""TX""}",[],google,1593878880669332,UA000000107379345
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593879035629834,"{""city"":""Ithaca"",""state"":""NY""}",[],facebook,1593879035629834,UA000000107380738
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878557124395,"{""city"":""Grand Prairie"",""state"":""TX""}",[],google,1593878557124395,UA000000107376444
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877212720047,"{""city"":""Surprise"",""state"":""AZ""}",[],google,1593877212720047,UA000000107364245
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593877501429659,1593878098342768,"{""city"":""Beaumont"",""state"":""CA""}",[],google,1593877501429659,UA000000107366935
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593876708995777,1593877183161908,"{""city"":""Fort Worth"",""state"":""TX""}",[],facebook,1593876708995777,UA000000107359768
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878093608633,"{""city"":""Memphis"",""state"":""TN""}",[],google,1593878093608633,UA000000107372277
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879154503119,"{""city"":""Royal Oak"",""state"":""MI""}",[],direct,1593879154503119,UA000000107381854
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878886686006,"{""city"":""Corpus Christi"",""state"":""TX""}",[],facebook,1593878886686006,UA000000107379395
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",cart,1593877320125980,1593877442856092,"{""city"":""Chicago"",""state"":""IL""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1},{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1},{""coupon"":null,""item_id"":""P_DOWN_S"",""item_name"":""Standard Down Pillow"",""item_revenue_in_usd"":119,""price_in_usd"":119,""quantity"":1}]",google,1593876602455277,UA000000107358851
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879042991570,"{""city"":""Park City"",""state"":""IL""}",[],google,1593879042991570,UA000000107380817
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879150228743,"{""city"":""Palm Beach Gardens"",""state"":""FL""}",[],youtube,1593879150228743,UA000000107381817
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593878535964050,1593878550545689,"{""city"":""Los Angeles"",""state"":""CA""}",[],youtube,1593877195756870,UA000000107364089
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",press,1593878435313280,1593878470829112,"{""city"":""Russellville"",""state"":""AR""}",[],google,1593878435313280,UA000000107375374
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593877537159889,1593877542118819,"{""city"":""Stow"",""state"":""OH""}",[],google,1593877537159889,UA000000107367251
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",reviews,1593877520183070,1593878097810162,"{""city"":""Mascoutah"",""state"":""IL""}",[],youtube,1593877520183070,UA000000107367119
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593879038541046,1593879115272035,"{""city"":""Grand Prairie"",""state"":""TX""}",[],facebook,1593879038541046,UA000000107380771
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877619854687,"{""city"":""Pittsburgh"",""state"":""PA""}",[],google,1593877619854687,UA000000107368020
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876790264010,"{""city"":""Madisonville"",""state"":""KY""}",[],google,1593876790264010,UA000000107360444
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877629765850,"{""city"":""Boston"",""state"":""MA""}",[],google,1593877629765850,UA000000107368102
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593876986315657,1593877095533535,"{""city"":""Corpus Christi"",""state"":""TX""}",[],facebook,1593876986315657,UA000000107362195
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593878129944971,"{""city"":""Fellsmere"",""state"":""FL""}",[],instagram,1593878129944971,UA000000107372587
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593877020202838,1593877333698674,"{""city"":""Lorain"",""state"":""OH""}",[],email,1593877020202838,UA000000107362493
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878227503178,"{""city"":""Murrieta"",""state"":""CA""}",[],google,1593878227503178,UA000000107373505
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877542146107,"{""city"":""Olathe"",""state"":""KS""}",[],facebook,1593877542146107,UA000000107367303
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878335491998,"{""city"":""Kankakee"",""state"":""IL""}",[],google,1593878335491998,UA000000107374498
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593878286885003,1593878666608491,"{""city"":""Arlington"",""state"":""TX""}",[],google,1593877218100747,UA000000107364310
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",email_coupon,1593877660895825,1593877831102409,"{""city"":""Marshfield"",""state"":""MO""}",[],google,1593876981473762,UA000000107362143
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593879163992127,1593879188598889,"{""city"":""Highland Park"",""state"":""IL""}",[],google,1593879043805215,UA000000107380829
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",original,1593877618006311,1593877641558741,"{""city"":""Yorba Linda"",""state"":""CA""}",[],google,1593877618006311,UA000000107368003
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876685062008,"{""city"":""Los Angeles"",""state"":""CA""}",[],facebook,1593876685062008,UA000000107359549
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593878009227510,"{""city"":""Thornton"",""state"":""CO""}",[],google,1593878009227510,UA000000107371498
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877027181710,"{""city"":""New York"",""state"":""NY""}",[],direct,1593877027181710,UA000000107362563
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1593876791021407,1593876973817564,"{""city"":""Burlington"",""state"":""NC""}",[],google,1593876791021407,UA000000107360450
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878857995389,"{""city"":""Sugar Land"",""state"":""TX""}",[],google,1593878857995389,UA000000107379147
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878346740087,"{""city"":""Greeley"",""state"":""CO""}",[],direct,1593878346740087,UA000000107374599
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",premium,1593877289484777,1593877299201244,"{""city"":""Baltimore"",""state"":""MD""}",[],facebook,1593877289484777,UA000000107364962
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877195052245,"{""city"":""New York"",""state"":""NY""}",[],facebook,1593877195052245,UA000000107364082
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",faq,1593878004372293,1593878019888592,"{""city"":""St. Martinville"",""state"":""LA""}",[],facebook,1593878004372293,UA000000107371453
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877934407057,"{""city"":""Chicago"",""state"":""IL""}",[],youtube,1593877934407057,UA000000107370833
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877768510875,"{""city"":""Fort Walton Beach"",""state"":""FL""}",[],google,1593877768510875,UA000000107369382
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593878559247698,1593878561289810,"{""city"":""Boulder"",""state"":""CO""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1593878559247698,UA000000107376462
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877584051514,"{""city"":""Buena Park"",""state"":""CA""}",[],youtube,1593877584051514,UA000000107367723
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877711570551,"{""city"":""Pittsfield"",""state"":""MA""}",[],youtube,1593877711570551,UA000000107368859
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877014578392,"{""city"":""DeKalb"",""state"":""IL""}",[],youtube,1593877014578392,UA000000107362430
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877487443882,"{""city"":""Chicago"",""state"":""IL""}",[],instagram,1593877487443882,UA000000107366805
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593876911007106,"{""city"":""New York"",""state"":""NY""}",[],facebook,1593876911007106,UA000000107361523
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593878131145730,1593878696191735,"{""city"":""Hopkins"",""state"":""MN""}","[{""coupon"":null,""item_id"":""M_STAN_T"",""item_name"":""Standard Twin Mattress"",""item_revenue_in_usd"":595,""price_in_usd"":595,""quantity"":1}]",google,1593878131145730,UA000000107372597
Linux,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",checkout,1593878422117687,1593878759210750,"{""city"":""Brookhaven"",""state"":""GA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",instagram,1593877752659965,UA000000107369237
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593876974745271,1593877539697367,"{""city"":""New Orleans"",""state"":""LA""}",[],facebook,1593876974745271,UA000000107362083
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877410619701,"{""city"":""Corpus Christi"",""state"":""TX""}",[],google,1593877410619701,UA000000107366054
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,1593878728025955,1593878848359612,"{""city"":""Conway"",""state"":""SC""}",[],youtube,1593878728025955,UA000000107377959
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593877665021036,"{""city"":""Rancho Santa Margarita"",""state"":""CA""}",[],facebook,1593877665021036,UA000000107368435
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593879113325947,"{""city"":""Chicago"",""state"":""IL""}",[],facebook,1593879113325947,UA000000107381478
macOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,1593878050344209,1593878563537476,"{""city"":""Syracuse"",""state"":""NY""}",[],google,1593876688767866,UA000000107359580
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877939224746,"{""city"":""Roseville"",""state"":""MI""}",[],google,1593877939224746,UA000000107370886
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",add_item,1593876594196762,1593876676093434,"{""city"":""Monroe"",""state"":""LA""}","[{""coupon"":null,""item_id"":""M_STAN_Q"",""item_name"":""Standard Queen Mattress"",""item_revenue_in_usd"":1045,""price_in_usd"":1045,""quantity"":1}]",google,1593876594196762,UA000000107358785
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",mattresses,null,1593877493809044,"{""city"":""Balch Springs"",""state"":""TX""}",[],google,1593877493809044,UA000000107366863
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593877244759076,1593878578325659,"{""city"":""Poway"",""state"":""CA""}",[],google,1593877232744945,UA000000107364456
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,1593877455751425,1593877587629071,"{""city"":""Farmers Branch"",""state"":""TX""}",[],google,1593877455751425,UA000000107366484
iOS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",main,null,1593878386851571,"{""city"":""Glendale"",""state"":""AZ""}",[],facebook,1593878386851571,UA000000107374945
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",foam,1593878317448808,1593878819155748,"{""city"":""Chicago"",""state"":""IL""}",[],google,1593878317448808,UA000000107374348
Android,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",warranty,1593877459599775,1593877514549202,"{""city"":""Riverside"",""state"":""CA""}",[],google,1593877459599775,UA000000107366521
Chrome OS,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",pillows,null,1593877740198985,"{""city"":""Naperville"",""state"":""IL""}",[],google,1593877740198985,UA000000107369137
Windows,"{""purchase_revenue_in_usd"":null,""total_item_quantity"":null,""unique_items"":null}",delivery,1593878639539927,1593878642139213,"{""city"":""Hudson"",""state"":""NY""}",[],facebook,1593878639539927,UA000000107377214
